id,food_type
21404,North Indian
21404,Indian
21404,Tandoor
21404,Punjabi
21435,Continental
21435,Chinese
21435,North Indian
21545,European
21545,Continental
21545,American
21545,Fast Food
21545,Asian
21545,Desserts
21552,North Indian
21552,Chinese
21630,Lebanese
21633,Biryani
21633,Chinese
21633,Mughlai
21739,Street Food
21739,North Indian
21739,Chinese
21739,South Indian
21780,Bakery
21785,Indian
21785,Chinese
21785,Andhra
21785,Tandoor
21851,Continental
21851,South Indian
21851,Street Food
21851,Maharashtrian
21851,Snacks
21851,Mughlai
21851,North Indian
21851,Thalis
21851,Desserts
21851,Beverages
21851,Sweets
21855,North Indian
21855,Chinese
21892,North Indian
21892,Chinese
21892,Seafood
21921,Indian
21921,Chinese
21921,Tandoor
21966,Indian
21966,Chinese
21966,Biryani
21966,Snacks
21966,Desserts
22127,North Indian
22127,Chinese
22127,Fast Food
22234,Naga
22234,Chinese
22234,Continental
22380,North Indian
22380,Chinese
22382,Fast Food
22382,Bakery
22399,Ice Cream
22399,Beverages
22399,Desserts
22427,Tandoor
22483,Maharashtrian
22490,Indian
22490,Chinese
22490,Continental
22490,Mexican
22490,Asian
22512,North Indian
22512,Continental
22512,Home Food
22512,Indian
22581,Arabian
22581,Lebanese
22581,Pastas
22581,American
22581,Biryani
22581,North Indian
22581,Snacks
22581,Chinese
22581,Beverages
22642,Fast Food
22642,Portuguese
22642,African
22642,Grill
22642,Salads
22660,Mughlai  North Indian  Chinese
22743,Desserts
22743,Bakery
22743,Beverages
22743,Fast Food
22743,Combo
22766,Mexican
22766,Italian
22766,American
22766,French
22772,Bakery
22772,Desserts
22772,Sweets
22791,Continental  Fast Food  North Indian  Street Food
22799,Chinese
22799,Biryani
22799,Indian
22799,Oriental
22820,Italian
22820,Snacks
22820,Chinese
22820,Desserts
22820,Ice Cream
22820,Indian
22820,Combo
22820,Beverages
22820,Kebabs
22820,Healthy Food
22820,Continental
22823,North Indian
22823,Chinese
22823,Bengali
22823,Biryani
22823,Indian
22823,Tandoor
22834,Indian
22834,Chinese
22834,South Indian
22834,Biryani
22964,Japanese
22964,Asian
22964,Thai
22990,Italian
22990,Beverages
22990,Fast Food
23065,North Indian
23065,Biryani
23065,Afghani
23090,Fast Food
23090,Combo
23090,Salads
23090,Pizzas
23090,Italian
23090,Continental
23090,European
23090,Mediterranean
23090,Desserts
23093,Fast Food
23093,Combo
23093,Salads
23093,Pizzas
23093,Italian
23093,Continental
23093,European
23093,Mediterranean
23093,Desserts
23151,Biryani
23151,Maharashtrian
23151,North Indian
23151,Seafood
23180,North Indian
23180,Mexican
23180,Continental
23180,Italian
23180,Mediterranean
23180,European
23210,Bakery
23210,Fast Food
23210,Desserts
23226,North Indian
23226,Chinese
23325,Pizzas
23325,Italian
23325,Pastas
23325,Chinese
23341,Mediterranean
23341,Chinese
23341,European
23341,Continental
23341,Lebanese
23341,Italian
23342,Indian
23342,Asian
23342,Oriental
23342,Tandoor
23342,Biryani
23342,Desserts
23438,Kerala
23445,North Indian  Chinese
23490,Chinese
23496,Bakery
23496,Desserts
23496,Pizzas
23496,Beverages
23506,North Indian
23506,Chinese
23548,Biryani
23548,North Indian
23548,Kebabs
23548,Chinese
23607,Italian
23607,Pizzas
23658,Mughlai
23658,North Indian
23658,Chinese
23658,Seafood
23707,American
23707,Fast Food
23719,American
23719,Fast Food
23777,Chinese
23781,Pizzas
23783,North Indian
23783,Chinese
23783,Seafood
23783,Combo
23847,Pizzas
24004,Desserts
24004,Cafe
24030,Chinese
24030,Japanese
24030,Thai
24030,Burmese
24030,Tibetan
24030,Thalis
24052,Indian
24052,Chinese
24052,Seafood
24058,Desserts  Bakery  Sweets
24064,Italian
24064,Chinese
24064,Desserts
24064,Continental
24064,Indian
24075,Fast Food
24075,Beverages
24086,Mughlai
24086,Biryani
24087,Continental
24162,Pizzas
24274,Bakery
24274,Ice Cream
24274,Desserts
24461,Chinese  Thai
24463,Pizzas
24656,North Indian
24656,Biryani
24656,Kebabs
24656,Indian
24656,Grill
24656,Juices
24656,Seafood
24656,Tandoor
24692,Maharashtrian
24692,Street Food
24692,Chinese
24692,Beverages
24692,Desserts
24726,Fast Food
24730,Coastal
24744,Tandoor
24749,Chinese
24784,Chinese
24798,Mughlai
24798,North Indian
24798,Chinese
24872,Seafood
24872,Chinese
24872,Mangalorean
24872,Biryani
24997,Chinese
24997,Seafood
24997,South Indian
25133,Indian
25133,Biryani
25140,Mughlai
25140,Biryani
25158,Tandoor  Arabian  Grill  Lucknowi  Chinese  Indian  Beverages  Mughlai  Awadhi  Lebanese
25164,Indian  Chinese  Seafood
25222,Chinese
25222,Asian
25232,North Indian
25232,Chinese
25232,South Indian
25232,Tandoor
25251,Biryani
25251,Chinese
25251,North Indian
25251,Kebabs
25288,Desserts
25288,American
25288,Continental
25288,Italian
25288,Bakery
25288,Beverages
25312,American
25312,Bakery
25443,Chinese
25522,Biryani
25522,North Indian
25522,Maharashtrian
25525,Chinese
25562,Mughlai  North Indian  Chinese  Seafood
25622,Beverages
25622,Snacks
25622,Desserts
25633,Beverages
25633,Snacks
25633,Desserts
25633,Cafe
25643,Beverages
25643,Snacks
25726,North Indian
25726,Chinese
25726,South Indian
25726,Biryani
25799,Arabian  Biryani  Mughlai
25804,North Indian
25804,Chinese
25804,South Indian
25804,Seafood
25833,Seafood
25844,Ice Cream
25844,Desserts
25844,Bakery
25850,Chinese
25923,North Indian
25923,Continental
25923,Indian
25923,Tandoor
25923,Oriental
25923,Chinese
25923,Pastas
25923,Pizzas
26122,North Indian
26122,Chinese
26235,Mughlai  North Indian  Chinese  South Indian
26301,Italian
26301,Desserts
26301,American
26418,Continental
26418,Pan-Asian
26418,Italian
26418,North Indian
26418,Beverages
26467,Chinese
26467,Burmese
26467,Thai
26468,Mughlai  Indian  Chinese  Tandoor
26517,American  Fast Food  Italian  Mexican  Beverages
26618,South Indian
26618,Biryani
26619,Biryani
26619,Chinese
26619,Desserts
26619,Grill
26619,Juices
26619,Kebabs
26619,North Indian
26619,Seafood
26619,Tandoor
26723,American
26723,Snacks
26814,Desserts
26865,North Indian
26865,Chinese
26869,North Indian
26869,Persian
26901,North Indian
26901,Chinese
26919,North Indian
26919,Biryani
26919,Thalis
26919,Kebabs
26919,Maharashtrian
26919,Malwani
26925,Bengali
27077,American
27081,Pan-Asian
27081,Chinese
27259,Italian
27265,Italian
27265,Indian
27274,Indian
27274,Chinese
27274,Continental
27405,Indian
27552,Bakery
27658,North Indian
27658,Chinese
27658,Desserts
27658,Fast Food
27665,Bakery
27665,Pizzas
27665,Snacks
27665,Desserts
27677,Arabian
27677,Beverages
27677,Desserts
27677,American
27690,Chinese
27690,Biryani
27690,Mughlai
27690,North Indian
27690,Haleem
27739,Bakery
27926,Fast Food
27934,Thalis
27934,North Indian
27934,Punjabi
27934,Combo
27963,Desserts
27963,Bakery
27974,Fast Food
27991,Salads
27991,Desserts
27991,Italian
27991,Juices
27991,Beverages
27991,Grill
28020,Maharashtrian
28020,Indian
28020,Beverages
28037,American
28037,Salads
28037,Beverages
28037,Mexican
28037,Desserts
28037,Chinese
28037,Combo
28067,North Indian
28067,Biryani
28135,Chinese  Lebanese  Kebabs  Mughlai  Indian
28305,Continental
28305,Pizzas
28305,American
28305,Italian
28316,North Indian
28316,Chinese
28316,Continental
28358,Chinese
28365,Bengali
28365,Indian
28365,Chinese
28370,Mughlai
28370,Indian
28370,Tandoor
28370,Biryani
28376,Arabian
28376,Ice Cream
28376,Beverages
28376,Desserts
28378,Indian
28378,Chinese
28378,Tandoor
28378,Biryani
28378,Combo
28378,Snacks
28405,Chinese
28405,Asian
28405,Tibetan
28405,Desserts
28416,Snacks
28416,Fast Food
28416,Bihari
28416,North Eastern
28416,Thalis
28416,Desserts
28416,Beverages
28541,European
28541,Italian
28541,Continental
28541,Desserts
28567,Mughlai  North Indian  Chinese
28570,North Indian
28570,Chinese
28570,Seafood
28570,Biryani
28721,Pizzas
28721,Italian
28768,Pizzas
28854,Fast Food
28876,Chinese
28876,Thai
28897,Italian  Pizzas  Desserts  Beverages  Combo
28913,Italian
28913,Pizzas
28913,Desserts
28913,Beverages
28913,Combo
28949,Desserts
28949,Bakery
28961,North Indian
28961,Desserts
28961,South Indian
28961,Street Food
28961,Sweets
28961,Beverages
28961,Snacks
28961,Indian
29023,Indian
29023,Biryani
29023,Arabian
29023,Grill
29023,South Indian
29063,Pan-Asian
29063,Chinese
29063,Vietnamese
29063,Malaysian
29063,Desserts
29063,Singaporean
29063,Sushi
29064,North Indian
29064,Chinese
29064,South Indian
29064,Continental
29065,Fast Food
29070,North Indian
29070,Chinese
29070,Seafood
29070,Andhra
29070,Biryani
29070,Desserts
29070,Jain
29070,Mughlai
29070,South Indian
29070,Coastal
29070,Beverages
29071,Desserts
29163,South Indian
29163,Chinese
29163,Fast Food
29425,Asian
29425,Chinese
29425,Tibetan
29444,North Indian  Chinese  Continental  Mughlai  Seafood
29510,North Indian
29510,Chinese
29510,Seafood
29534,Chinese
29534,Snacks
29540,Chinese
29540,Thai
29639,North Indian
29639,Biryani
29639,Street Food
29639,Fast Food
29639,Combo
29639,Beverages
29666,Mangalorean
29666,Chinese
29666,North Indian
29666,Seafood
29709,North Indian
29709,Biryani
29709,Indian
29709,Chinese
29711,Chinese
29711,Snacks
29781,Chinese
29781,Asian
29781,Thai
29784,Desserts
29784,Bakery
29784,Sweets
29784,Ice Cream
29784,Beverages
29784,Juices
29784,Bengali
29822,Parsi
29822,Biryani
29822,Beverages
29822,Indian
29822,Desserts
29822,Street Food
29822,Bakery
29851,Italian
29851,Mexican
29851,Pastas
30034,Biryani
30083,Mexican
30083,American
30083,Salads
30083,Continental
30083,Keto
30083,Healthy Food
30163,Chinese
30163,Fast Food
30163,Beverages
30218,North Indian
30218,Chinese
30306,Continental
30359,North Indian  Chinese  Mughlai  Seafood
30529,Arabian
30529,Biryani
30529,Desserts
30529,Mughlai
30529,North Indian
30615,North Indian
30615,Biryani
30615,Kebabs
30615,Chinese
30615,Punjabi
30615,Combo
30615,Thalis
30615,Desserts
30615,Sweets
30615,Beverages
30677,Chinese
30677,Thai
30677,Japanese
30677,Tibetan
30731,American
30731,Asian
30731,Chinese
30731,Continental
30731,North Indian
30731,Pan-Asian
30732,Continental
30732,Italian
30732,Indian
30732,Chinese
30791,Biryani
30791,South Indian
30791,Chinese
30791,Fast Food
30791,North Indian
30826,Mughlai
30826,Biryani
30826,Indian
30826,Fast Food
30826,Tandoor
30864,North Indian
30864,Mughlai
30864,Chinese
30864,Tandoor
30941,Fast Food  Pizzas  Beverages  Desserts
30947,North Indian
30947,South Indian
30947,Chinese
30962,American
30962,Pizzas
30962,Continental
31017,Italian
31017,Fast Food
31017,Desserts
31017,Pastas
31084,Continental
31084,Italian
31084,European
31084,Mexican
31251,North Indian  Mughlai  Chinese  Seafood
31265,Bakery
31265,Chinese
31516,North Indian
31516,Indian
31516,Biryani
31516,Punjabi
31516,Fast Food
31516,Kebabs
31516,Mughlai
31516,Desserts
31561,Bakery  Continental
31667,North Indian
31667,Seafood
31667,Chinese
31667,Continental
31667,Biryani
31696,Beverages
31696,Chinese
31696,Continental
31696,Desserts
31696,Ice Cream
31696,Italian
31696,Jain
31698,North Indian
31698,Bengali
31698,Chinese
31760,Bakery
31760,Desserts
31775,Fast Food  Salads  Snacks  Desserts  Beverages
31949,Juices
31959,Continental
31959,North Indian
31959,Italian
31959,European
31959,Biryani
31959,Indian
31959,Chinese
31965,Fast Food
31965,Street Food
31965,Maharashtrian
31965,Seafood
31970,Arabian
31970,Indian
31970,Chinese
31974,Andhra
31974,Asian
31974,Bengali
31974,Biryani
31974,Chettinad
31974,Coastal
31974,Continental
31974,Desserts
31974,Fast Food
31974,Italian
31974,Mughlai
31974,North Indian
31974,Pan-Asian
31974,Seafood
31974,South Indian
31990,South Indian
31990,Kerala
31993,Chinese
31993,Thai
32003,North Indian
32003,South Indian
32129,American  Fast Food
32258,Chinese
32263,Fast Food
32399,American
32432,Mughlai
32432,Chinese
32499,Biryani  Desserts  North Indian  Chinese  Ice Cream  Mughlai  Fast Food
32510,Italian
32510,Pizzas
32510,Pastas
32510,Continental
32510,Salads
32510,Desserts
32510,Beverages
32510,Combo
32513,Biryani
32513,Chinese
32513,Mughlai
32513,Arabian
32566,North Indian
32566,Chinese
32566,Continental
32566,Seafood
32576,Beverages
32576,Ice Cream
32611,Indian
32611,Chinese
32611,Tandoor
32709,Chinese
32709,North Indian
32709,Biryani
32713,Fast Food
32724,American
32724,Fast Food
32725,Chinese
32734,North Indian
32734,Chinese
32734,South Indian
32734,Biryani
32775,Pizzas
32775,Fast Food
32840,Fast Food
32842,North Indian  Chinese  Biryani  Kebabs  Punjabi  Desserts  Indian  Asian  Pizzas  Thai  Jain
32858,Chinese
32858,Fast Food
32858,Asian
32902,North Indian
32907,Continental  Lebanese
32911,Kerala
32911,South Indian
32911,Seafood
32911,Biryani
32911,Indian
32960,Mughlai
32960,Biryani
32960,Kebabs
33026,South Indian
33026,Fast Food
33026,Chinese
33038,Italian
33038,Desserts
33038,Italian-American
33093,Indian
33093,Chinese
33093,Biryani
33093,North Indian
33093,Combo
33093,Beverages
33093,Desserts
33121,Italian
33121,Continental
33127,Hyderabadi
33127,Mughlai
33127,Biryani
33207,American
33207,Pizzas
33209,Japanese
33209,Chinese
33209,Thai
33209,Singaporean
33209,Burmese
33212,American
33212,Fast Food
33212,Snacks
33212,Desserts
33237,Fast Food
33253,Desserts
33253,Bakery
33253,Beverages
33290,Desserts
33434,Tandoor
33434,Indian
33434,Mughlai
33456,Indian
33456,Tandoor
33456,Chinese
33457,Biryani
33457,North Indian
33457,Chinese
33457,South Indian
33457,Arabian
33514,Chinese
33520,Indian
33520,Chinese
33520,Continental
33525,Maharashtrian
33671,Healthy Food
33671,Beverages
33671,Juices
33753,North Indian
33807,Bengali
33807,Indian
33807,Chinese
33849,Continental
33849,Italian
33849,European
33875,Street Food
33913,Fast Food
33930,Italian
33930,Mexican
33930,Pastas
33938,Italian
33938,Mexican
33938,Pastas
34020,North Indian
34020,Chinese
34020,Mughlai
34020,Biryani
34020,Tandoor
34020,Combo
34028,Sweets  Desserts
34058,North Indian
34058,Mughlai
34058,Biryani
34058,Desserts
34072,North Indian
34072,Italian
34147,Bakery
34166,Biryani
34166,Chinese
34166,Grill
34166,Indian
34166,North Indian
34166,South Indian
34166,Tandoor
34269,Continental
34269,Fast Food
34269,Street Food
34312,Chinese
34313,Indian
34313,Continental
34463,Desserts
34463,Bakery
34634,Biryani  North Indian  Chinese  Mughlai  Tandoor
34715,Chinese
34715,Asian
34803,Desserts
34803,Beverages
34803,Pizzas
34803,Italian
35008,Chinese
35242,North Indian
35242,Chinese
35307,Fast Food
35307,Snacks
35307,Chaat
35307,Street Food
35307,Beverages
35307,Combo
35307,North Indian
35307,Indian
35307,Maharashtrian
35307,Rajasthani
35324,Indian  Chinese
35330,Fast Food
35330,Combo
35330,Chinese
35433,Chinese
35521,Ice Cream
35521,Bakery
35521,Desserts
35521,Beverages
35669,Pizzas
35669,Pastas
35669,Italian
35669,Indian
35669,American
35669,Chinese
35669,Fast Food
35669,Mexican
35669,Beverages
35669,Desserts
35669,Healthy Food
35669,Snacks
35669,Salads
35669,Combo
35755,Fast Food
35755,Mughlai
35755,Snacks
35791,Indian
35835,Ice Cream
35835,Bakery
35835,Desserts
35835,Beverages
35873,Bakery
35873,Desserts
35873,Beverages
35954,Chinese
35954,Thai
35954,Indian
35971,Indian
35971,Chinese
35971,Continental
35981,South Indian
35981,Continental
36092,Tandoor
36092,North Indian
36092,Chinese
36092,Beverages
36159,Fast Food
36174,Mexican
36174,Italian
36174,Indian
36186,North Indian
36186,Mughlai
36186,Chinese
36191,Fast Food
36191,Indian
36191,Mughlai
36191,Snacks
36195,Continental
36195,Asian
36195,Italian
36195,North Indian
36333,Continental
36333,Pizzas
36333,Cafe
36333,Pastas
36333,Desserts
36461,Chinese  Continental  Italian  Mediterranean  Thai  Lebanese  American  Asian  Beverages  Bakery  Biryani  Desserts  Mexican  North Indian  Salads  Pizzas
36493,Street Food
36520,Chinese
36553,Mughlai
36553,North Indian
36556,Italian
36556,Mexican
36556,Continental
36589,Fast Food
36589,Chinese
36589,Mughlai
36654,Hyderabadi
36654,North Indian
36654,Biryani
36654,Mughlai
36670,Fast Food
36670,North Indian
36670,Gujarati
36670,Sweets
36862,American
36862,Asian
36862,Chinese
36862,Continental
36862,Desserts
36862,Italian
36862,Jain
36862,Mexican
36969,Pizzas
36995,Mughlai
36995,North Indian
36995,Chinese
37027,Biryani
37027,Chinese
37027,North Indian
37039,North Indian
37039,Biryani
37039,Combo
37067,Fast Food
37067,Salads
37067,Snacks
37067,Desserts
37067,Beverages
37086,Italian
37116,Indian
37116,Tandoor
37121,Chinese
37121,Oriental
37121,Thai
37121,Pan-Asian
37121,Seafood
37121,Asian
37121,Desserts
37122,Fast Food
37122,Continental
37136,Pizzas
37136,Snacks
37136,Italian
37136,Beverages
37217,North Indian
37217,Chinese
37217,Mughlai
37272,Fast Food
37298,Indian
37298,Chinese
37298,North Indian
37298,Biryani
37298,Punjabi
37298,Pan-Asian
37298,Mughlai
37298,Thalis
37298,Asian
37298,Combo
37352,Bengali
37352,Chinese
37358,Seafood
37474,Chinese
37488,Desserts
37488,Beverages
37488,Pizzas
37488,Snacks
37488,Fast Food
37618,Fast Food
37684,Biryani
37684,Mughlai
37684,Lucknowi
37684,Hyderabadi
37684,Kebabs
37684,North Indian
37684,Persian
37684,Desserts
37689,American
37689,Fast Food
37709,Desserts
37709,Italian
37709,Chinese
37709,Beverages
